user_name,submissions,comments,cmv_submissions,cmv_comments,deltas_awarded
1817,115,2080,109,407,PVZxyvLhwmJGwMKxVCRY
1202,234,2519,127,492,VYCBYtBXqBmFRWtWngUl
2741,130,2898,43,227,zpheZjPvrAHilafTlbdg
103,66,2161,14,131,JMDiRoUesAKqIyrCseUN
652,314,1103,77,328,wYBvaihuobuLoDSiqNmB
6,94,9,12,752,boYNruVJGdDtfVbeQSbz
2068,91,2152,73,113,GYXEGiAEhGhhfUugYNwh
101,217,334,180,505,AmaruWcOMPsDocJoXVPQ
330,391,676,232,818,OLiOXRbhQICNKWYrmJws
300,173,1749,1,187,ZFnjUbxKGWHvKXqBwcbk
1491,69,2442,39,100,jdpsuSsklLTuCdTNsmWF
185,170,186,136,731,FGhxbkqszuLyVXtWvNhl
332,65,989,25,686,pDmJPDbdddUQpaWPyyai
1203,4,1710,0,672,lIZHvuqxacHkzBOFIqMH
903,6,958,5,66,xmYWZImGsEvxCvisayvq
2121,16,2210,9,962,mnmGPoxdUdOdMIIzhADQ
288,26,435,1,96,lUzjJnfIyPPUTlGWuDgU
414,134,1529,30,748,gvKlCsyImwWXlJcNMHJJ
1547,348,1597,102,894,KRVgiFjFNplnNLhiNONR
29,686,561,140,980,DbBMrhwTdIzLYvBBxwob
2070,475,2309,164,499,kDnnqJnodfoQxcbCSQnD
98,7,983,6,331,hkfCcsaELnNXmbEbyNMK
1675,270,1806,142,411,wCatbtKLzQIHsynmECeD
1117,74,1225,30,175,lBZisPdoVSgIKXbfjryW
719,574,926,396,724,dcleMSsaBdFVKmbtlSvh
1998,3,2555,1,39,NRaYkQEdFXsSoMfIFpNi
1022,118,1346,95,760,iPGLizhaEIVGeMUpPgIj
800,372,1190,53,663,oTksrQeLzBtlRomwknxA
2,49,217,33,292,uRPXVyTwSTmliBWbyyWy
28,425,1485,224,905,XFvycxvnvxlkPDkuPKYh
2333,98,2421,42,876,gdxTRBFNHHXGLLWObmdi
1027,123,2408,98,428,aXRDluqYtNMPmzTyCNCc
2561,9,2850,3,12,SjqhPMibGMXvCcxtSCsn
1712,239,2743,9,389,CUqScxiBcrNzBbERaCKY
2689,16,2846,6,18,ywpJIQjRMloLEDXGzcaa
489,9,679,6,464,MlRRHSkbkFSIloFPmUux
164,608,295,132,651,KbGYkcBxBKEoWqkLnhey
519,58,1114,11,272,spNQblbxldWLkSdZYxts
616,111,1298,99,984,QpHpGrjLnlayhUMxHAtT
2004,354,2717,274,882,QCSNbPbMrXyTlWqiSMZU
17,5,28,3,6,lsrcCsPAYWIEDrJDISSG
313,143,1125,130,299,qVxwJygGnJKqYzyjrrrh
1281,219,1298,175,316,SdVixJsipQyYHErYExSL
290,117,1955,62,635,WUAcjVCsHwYtKdUoRItT
1586,553,2165,541,748,ILxccMIYARAGgBMdVPuQ
137,535,2740,417,549,YQWCEItIcZTjDhbSHwrL
897,25,1245,4,87,HKQPSmJMkurQZMKolXXb
23,276,39,38,290,TAStmDWHENMslRuCMEpz
158,340,421,46,418,zduvSuAmAxEYUfRDpTmC
278,352,1869,265,417,SrFxXAjIBBQKCKOXspim
1552,23,2883,21,32,bFAUNCbZqHEnxFtgTMhn
553,93,592,39,539,qFJTzlQvrTpsPXFrwdDt
631,26,733,23,49,rWKmkwXkbjUuvzeAjSTi
1110,581,1865,155,797,YBsOsQgjdmWFeTIXjXRw
90,172,888,73,756,mQSpCmomgswekilmmHgC
22,77,90,64,255,MHUQOwxCagYnFCmBxVhG
722,40,1071,19,272,YYRoGXMCkXAmdEpvXaXz
238,259,478,113,764,ZTjZecOzgmrgWLOiwLgn
1482,93,1759,79,210,nuoyjqCFrlQitxQMsScW
697,582,1515,77,735,etoXtfFVNyCUxpTABmlw
463,415,1559,180,477,wYxSvtueWewlTWsdeRxb
684,36,855,22,48,ScpFNNPGpTfDGNgjBstT
590,515,2882,74,660,tWRbJaUzQuBbBNjAGeKZ
339,194,809,0,554,qxiKnAIsXoBwerUGPjWA
66,31,788,18,82,LzKykisGLpzTwDpjkSNC
570,544,1491,83,834,vvjXsysaBvKDEtwMtIlc
604,92,1183,34,420,tTJqRLUApfvXRkXqXBzi
1333,518,1575,463,577,HZLeznHgrUpdPXIeExFY
103,39,2490,25,742,racfbMSxcWhDdrIXgbYL
160,179,1860,156,616,ldCdSkXvZMZpgwfnEbCi
1725,23,1963,17,53,GWwcfdGIJpoawMgUDAhp
234,574,338,541,734,nvcZujsZVRJjGXQQdDzr
409,449,2229,250,843,yMQYCbLBAaLymbWVlfRl
12,40,53,21,213,KjUFFANKUITzIcZTmWIn
1540,251,2001,154,672,eBbrtykgAZGpnvQIydyi
252,15,750,12,140,cBHDIzQidPTcUsojAEVY
1054,219,1101,71,268,dQcETdXmtlvJerVsFaVw
306,1,615,0,4,FMfxngvvCsKrNAsrBxal
2234,143,2561,12,174,dbSBQBAzXRrGtbfRpISa
118,74,1954,60,98,wvdMndjLrdtoUVUBxNAB
574,343,2672,120,944,LVUAvZXkxXrFCScxjxAf
518,18,1648,11,60,NjrJIXUyhdVLKGabxHqO
195,171,1653,68,394,SBWtDKFkRylTzogMMjAM
197,137,395,13,324,zbBVHfqpsFkxExNFQFnW
623,421,2542,341,787,PnXIlSAAQMRxbIWZjNyZ
920,662,1438,458,856,szubWNopDjwoTtOJlgxw
163,274,392,254,372,OHZuDwvyetlSbJvhegNz
740,9,1472,1,569,KxajMZMLuLjxtdfnfWMq
1411,205,2516,95,347,XTbxOsPjjeXbIbvmFDqw
50,306,124,287,729,YPMZPvEbNLVIgPqCoJSR
236,140,491,88,657,CHOYOmqkCRipGtMUyfzT
931,385,1382,274,819,VsYnzCUTQiYTBOhotUQa
893,392,2146,197,517,xGQwaPZKHmOPncSdTett
2298,141,2320,2,507,UcyUgCVIKYzTwkjViGCn
1126,345,1303,64,820,aJEaqAVWuUjnqlULlThz
1349,101,2452,93,643,CBCLOQztDxHsWKVDwCYX
841,23,1255,11,98,QVjUmxLLUMcIBxYHLMmO
764,4,945,2,737,TnFOhOkgfiRIHgrRsVUY
1201,153,2019,15,300,DBRoiPunfxkfoeRtgASl
1,218,371,128,518,ThIAQUjAxyZbgqSRlGym
256,985,539,1,987,LtAuBXEkzOyfesSoShdr
9,453,26,253,604,aArGfMMwYeRifCuvegLC
19,250,2675,218,433,VqXSitbEERghUEZbDbwT
289,232,1293,1,871,WvfDtTodTdJzryOITzFJ
1863,625,2825,603,797,mOtTZZViPgIwCSroSUOE
15,662,388,652,847,QlydEpGzKntFNgbElcHJ
558,39,1857,13,103,YQyiWWgTZJrnrIkFLiXG
843,113,1232,74,141,hNIJVcxLpNoNaWxvaqVV
148,328,2080,92,692,oDccZWbHZCnDjeVvdNAX
178,325,656,282,704,syZoBXGzToxwowlNRazO
1298,575,2650,25,609,XBNKeSOKmjtUPrSRbRHm
1820,606,2364,549,666,jcWHmGyQXqLVhaWWWwHm
595,823,778,257,971,RyMRxUUpGskJwkmQyvlA
24,180,147,140,754,cuPGWRrmuGailTjCjUGa
2507,360,2594,33,562,YyaPqdTzctTUsisnjaeq
1610,4,2311,3,484,tsXCGPsRoWjxWehhptsX
1479,62,1836,42,643,FsLJYgwvtFAHitDivwGf
215,136,1055,88,198,aEZaPCkQuQvzBFfsuUAQ
579,8,2318,2,11,qSbEPKkVGDclGTpFzCMv
1516,92,1676,85,228,ByUTrBSwzauUfoSUiWSd
688,58,2332,46,69,ABWStEBwleCHXDULKieP
776,257,1707,211,672,gBOwwsJqJrMRnmolBVQe
486,329,1371,137,681,jygYpJvCjgstyuNNqXxn
85,574,497,526,703,LSaTxaPFxPtcwyOoWPQM
2330,43,2833,4,64,aHiYwjNQbOUINAllAzjT
1335,88,2984,16,100,deZbmXMlDxnnwsTZaNeA
196,485,883,403,506,ExZFEBlFhUefhLRCOTVr
2012,17,2729,15,315,uRpNxyBLLDFzXXNduYvH
195,245,495,207,334,KjVWvKvClEFxFlZgsUIx
1823,16,2105,10,61,cQBbHBQAlWQVcfHCdGCW
1816,162,2347,64,180,dIsjSxXAOlEAqPgfbgSn
1342,444,1369,110,850,gJKtrspiBHcDXajBKiNB
172,644,727,81,905,ETkhvotmlhSkLoRhohHZ
515,377,1527,163,631,JIKFvTovGJFRxjVDibGs
371,332,391,80,487,aUqCpbKOrvrHfkANciIs
11,85,31,63,230,ZcPOfwTvKDTaWREcVQbZ
1501,212,1921,100,552,vtRzMqmWruQXHuXAxjWX
383,592,1187,402,854,dynluzaHfBdahXVttYHu
1304,118,1621,5,282,IfTurwFRmIaYdTZIaaxP
128,234,902,112,278,gtbsBCgAsGtoigIbpAFz
1289,255,1463,184,615,LfyENpWXnCwjSvDVwubJ
367,90,2889,23,344,EQNmwovwcEnzSRTgZwPD
1009,300,1839,32,705,CHcFmacXICTjcYfjAwWw
935,207,2359,0,336,CacWuWuXgtsdZNvqXVGZ
1048,375,2593,360,549,EzpWHnzPcplvIJtaAiry
528,534,747,233,778,tLsZEffoBJesILDvtVxs
569,57,1983,53,74,uKrqoierIqpwzWeSyaxw
313,484,1978,342,620,UJZSVSGjDJDwhXUOHrjM
846,101,1809,18,109,LIPywfaTmmEQmiXQFcIn
857,178,858,88,453,RJpLHFUQcdHnINnWybgQ
323,81,2092,42,307,shrdZkJxGDPjIKCnMvsO
2309,246,2349,200,398,NvxYARtyuZndpDywrlxr
1107,28,1587,8,34,yWFFGbhrfnMXqDUAmLwT
1472,456,2157,223,983,nXgwGSglWfxeddWrSvBF
425,450,2003,141,704,jFpsrCkXQjQBiBHqbORg
25,83,927,65,336,lYXSykVdBiDAlSroiylb
310,142,1988,36,927,mlwHRBkVXayclPfmrclG
186,240,1509,42,303,oTRYiNHOhXucCKwxCfhX
319,195,1330,164,218,ZrUcFYUKcLTPfpdSssZU
904,369,1195,17,511,uMCFfBLeVhxpfnbgagwc
41,432,84,64,771,XKfzswvESoYMlIPyArKv
36,84,1780,65,681,QERYQMSaRROdWaDBxenj
206,2,242,1,39,NtJbMTrAfTadsSDqnsgd
198,284,341,97,333,WyvDvzMthWJHWHRLokKT
1759,504,2922,314,508,kEuVWBDZIsRHyiQCxxhI
551,27,2033,6,482,SYOGumSgYvdFzNXxNbtB
13,418,14,235,686,YUqldIUzLARlJsgWlqvB
1294,95,2797,84,112,XYtCoNkmLTboNEhWLbpR
944,298,1546,205,869,xxYthAdAtcRCngUogIZq
381,573,718,97,917,GPxMSRoDBFLOohUxMCem
76,156,848,104,269,ioyCzYgtHkfhPUXDHumk
1452,11,2143,6,140,yHbKwNzVjqmhNngaDXcc
18,154,493,149,788,OFXLXiaIYoEQyfQFdBEh
188,49,1424,45,307,GfCztAIzQGtfwCkDjyfB
776,55,2665,2,323,VnFLeehXXzJmxxIgjHAZ
1873,243,1942,219,307,WVveJCQkpcTdFtgdzMvK
145,217,859,95,266,jrlOlfySQvzJdzFJJtFU
168,32,2480,8,163,PakuqJXOPZVNnPsAdiHX
2065,522,2478,464,765,OlDECkfeQawKUKmViJYQ
1344,414,1402,191,588,vQyeuFYfedZHLcMrVOIV
170,282,191,6,424,dkLyvXsgXMknbGJVZKks
32,373,212,91,426,sAfpYseFCYxKxpglsIjo
62,294,92,72,489,hqAXJwBVElBEMlNLUwES
98,685,125,440,964,SZNGwnVycMXgzlcCjmkF
1415,241,1510,82,601,OZMIudEpioxwrHnksboM
661,220,734,159,681,jSlWUzeJpLEhzPnCbJAh
323,354,1361,73,664,ArOILMNKqSsZukoamzxr
95,205,188,189,312,IJLjacxLQYkHsQMrsTIG
589,282,2108,43,847,bibAGkXwHPInlUuSynSv
529,12,760,5,763,JxPADlZWbMosapSiPRwE
30,162,46,83,435,sajHwUZbomubTTmZMnOd
877,69,897,15,366,fjYVspJGNcjjWbYTqCTo
1288,588,2617,63,663,hRHCZwbQFTRZCKpCoDcO
1151,83,2882,42,720,vjqxfxsWVYBKmiBHiNUg
298,23,308,14,93,hBDghFjLiTmMJRDvYykk
21,160,207,125,238,ddbZNoPuoekERCSNSwNW
436,493,1376,323,573,frneCTJcGGVcQNSsbROO
270,41,2938,8,170,UwOptPlgyADwnSlcLTef
1367,192,1565,185,342,CRnPGyIKXoeusQBDkMyU
474,13,1494,10,31,sPkKXQNrkzuJkWNcRYFZ
1498,409,2632,359,439,rxtqkQcoSyiRjvCgqTuL
2248,398,2364,101,417,mwIUPJFnoPZRVhDuizHi
532,94,1194,61,642,QsEHtTrOoglceKihDodV
1605,99,2113,13,239,hQBfeRqoMRuFehZMHJMi
565,699,1666,58,728,PcitiQBPUUorCVJJXVWS
813,254,1034,27,503,UCkoOywtNaLsIJtfyXqr
1240,62,2860,30,102,rABwCTqnAyEAtykXLWWx
1012,620,2533,88,760,YrlkWuLeWqOnYMMBFCux
837,9,1257,1,319,sCbXFRDDDLZloHMuWAhw
1060,425,1080,345,487,lWDHDjlGsSrtaHqcdiAv
367,527,2032,86,743,xCBdQfXBaMrOmwIXBQer
243,73,257,8,620,sLQzIItVKXpddDhgWSsh
70,369,1802,57,596,HCqOYuLlXmjQejZvMwVg
588,170,2006,86,275,MamTlWTtVwqKSiKMRDIF
1213,345,1395,252,665,xIxJEVotpIGNioUQnWmU
64,255,172,31,744,OcwkrvTRNYWHHyyEEyWZ
1226,40,2680,21,372,TmCQxWxatOFNHfayfNxD
194,61,514,33,347,sFxfKnNBzzeulBHTNXXS
934,4,1686,0,299,ROktXjcXPvdpVItLyYft
1553,494,2314,83,595,IMwZSvDveVRUswvrvucl
37,200,40,152,355,MKeuOrTBfRisnYhUxKJS
1447,335,1758,198,593,WEDdDceTMjWbUkhPtoDf
95,73,108,5,672,MWoLymWvjxrYNEhxVKEU
1635,82,2792,30,248,VxIswAkLndRtvsVoVeva
2581,508,2874,434,770,YQTcxLiPYFwpnqLhqVTD
196,117,286,79,212,WvjVEiFWeVRZhFzPNcAX
1067,221,1476,49,279,DgYkdckzyVxKsLjlcxax
1420,152,2373,148,476,hvsTxjYsHqMpvsIlQXbc
29,593,365,99,844,AJWQCkFvDUdLZYSzNZJa
211,595,1487,262,629,zPTTzNTDYiiyLPKgeSWg
30,259,426,140,520,TtaALcktzkUtVZblAcJz
452,5,1455,2,197,JRNDvnvpXgVfLlNFReDY
143,814,530,731,962,MahSwhbmWJsmYNMAlUfi
890,159,1778,37,526,hoGRhpbNmLgrAIZpLLXN
847,8,2059,4,9,VXUvfEzQHIDznvilJXZc
594,105,2734,15,245,QJluMFFYivRfXEepgrYg
964,519,2945,514,941,iXXaiCebIcVGpxhskgFd
214,50,491,12,874,zamYVIEqHgnqQWvoksIJ
30,63,1452,1,96,zBgnPCykCySyojCzLtvZ
877,314,2033,105,663,jKVWGEWmELClGNCHNRSv
398,14,598,1,675,SkRhHSgpjcAJontCUOna
15,90,124,62,178,uVmkkXmKXbyxVTPpvJWC
70,508,205,431,566,SlaDNFDckIKvJqqjnWex
253,310,1997,234,713,JFlEjPzDuMimrLTOKWIt
412,74,2263,44,603,NCAsujWTIAjGSUyRnAhr
336,10,926,6,12,OyFhlCaOQEDZutlhoDQO
1218,744,2507,235,763,AcqpeSPDlzlbXxmbGSVF
1563,322,1665,137,597,iItYzlrVFVZjomGqczgD
639,18,2277,5,96,QvxhyzCRIyJNwZVRpBFM
395,550,636,107,734,ZKeZnBNNPUZskGoRFqRy
729,146,2353,18,235,AtAovxTdMMvwuqZxUzag
537,54,1650,34,472,NOYIQvZFhsaCHNZTjDsW
1549,215,1551,180,785,qrETINrDkauhZrgKMkyN
2235,336,2972,199,705,FdWzdXocKubgWZmeaRCw
441,15,652,13,169,dpmiNcQsQFlrpnenoFZD
1873,361,1924,205,983,ZHKuPXmqTYeakZMOOiIr
72,111,262,27,357,dNDNzENSDyPuPpajwopU
2526,917,2575,839,937,TTgVPMoJFbRwhWRGPPGZ
2154,30,2178,22,168,nocZVtxAZKrAzszaSEXm
378,305,380,171,492,TBXtuZZudkWsFyBtacAr
1350,305,2860,129,857,YEuGvDQZxqHQNgnRgAyA
527,50,2838,49,85,SYisLUkUUhfdyQYasYQV
1511,38,1575,34,471,lmnxDXyzcAQnoMCSBgxQ
544,164,1297,135,848,NweguMUgcTIkkhMDaSjn
388,152,412,43,534,lrIxaORldMEnkIybmjjA
492,50,894,28,589,HmHfxGXgzupoKUlmQIvw
514,216,2325,182,295,epoBoKdvCeOnXPPiPddo
913,5,1511,4,276,LwIjCpDtLwMgHBrVICcU
403,439,458,416,577,jBKqczgiTFXKvxDiIKZc
505,50,942,43,105,SkIDEgvTeHGLqwIiNRot
1071,64,2691,20,271,vBWJKYIusZdLQSLCeqbO
902,221,1640,39,576,oLLhsqZVoslRDEmEBseH
1633,215,2129,52,740,RlMnqAUDRMlKKHTcbcex
2125,133,2612,60,267,LijSIZVdSCZkCAHyTuqq
1333,382,1641,361,412,odgGHgaHrBalCebJMdtl
241,5,488,4,405,aHtrTHGsbVqHtarikoNi
830,671,1471,247,989,qsUBYjLvRllNKqELEyjL
73,744,961,360,745,xswXGEGLgyOwqURQJUHB
148,45,281,2,791,pvMjQsqamSOuLtTMfmGE
1390,15,1578,8,398,dEUgspmWyXUxaXBrwNPg
1816,283,2433,87,565,eMGOaRcaOyxRsbTpxtFw
657,6,1387,0,979,taQmquzRlvcaNamjRyJS
500,5,1498,3,27,KEJdtInffWPfJhIykwvS
128,2,151,1,344,zbSeTtHdIKUoxJvGqgEV
998,143,2439,44,225,IZVCmOnAyYVooNOoRibP
115,289,1078,8,665,VCvGdjAPIBMqHCfnboUQ
17,417,1599,211,673,fMFfFCRUiXbXxfBIEXDI
548,614,1130,171,916,mCuCpZJlQHSjbQyVaKEN
416,104,1252,96,144,FszAlWYcOHjMeBxtqEUs
1304,831,2691,451,838,wzMJNuthomgBGHezwvfU
1257,94,1368,85,242,SakzHcqpqXDOjJSJWcjv
45,196,2354,152,789,GZfWexfUxGCbjJtplPAr
26,950,241,425,990,KpprqaUVnfgBNwELWSNt
12,406,253,214,579,NELwGHgrZlZnhTXxyHFS
146,25,257,13,46,BcxcddAWsNtLlUTQZDJq
109,541,209,314,812,qomScuTTMYtbDYrXnuwf
1264,406,1335,250,911,vYONiXeHsrWpvETNSyzB
1312,134,1468,60,414,TMtLkOZeBTufkGCSuIKh
964,701,1388,5,751,JIvfMWspeKDezGSPFkWm
263,558,1136,265,758,vJvzfDYySLGrLlkuxuFr
945,557,2244,128,795,PNJCVPmbNjROVSGevHje
1789,69,2561,51,200,vdSyPmsoNzOuMVyKSTET
846,44,2639,15,100,pFKmuKKlCouMMMkTgmxw
262,32,1934,26,127,ZiqhowiYFelPXHwwAyOU
730,8,981,2,42,mYgoukTzgoQHzUiQCPWs
45,595,92,161,975,NLHntwStaGZOsJDcmcfz
1118,8,1834,1,93,VBOQmLYzVIbqfmgSqVOF
1099,10,1334,9,261,QdXNBgtEfvwAbqhDKTgA
526,155,2496,73,284,yAFYVVkTvYXgYUzGToxL
470,327,1242,117,770,UkqjWdztjqoHQtcdllNm
612,615,1362,84,944,kOWvQZSEKQtWdUVTPfji
544,435,1511,72,815,iuVUqFhXXTYCqWCTdjzn
895,283,2951,47,362,EBoPdcJMHOkhqKqmTXTE
592,49,1024,2,239,MusdRBNyxjPSXACqxTXU
1029,58,1365,23,329,anKyvROdwCHbfavCnBHd
985,67,2176,21,256,kikkktsCRgFAMGxQVSwP
106,151,2769,77,834,nKWLXjVaSdWELYYlDhPl
216,191,463,21,366,TYPapfSnAEhBJiDYlKNi
748,506,2958,228,534,gubrrwXtMCIgbaHNuYUC
882,348,2560,292,362,KTqRZDWBJnJwewFzHLnO
274,125,551,119,658,EyqemoxPMeuHmkBBCOgy
409,517,1418,208,806,ixjPWYfprLSclGiiHRqE
1790,60,2880,42,109,GrdZReOSiReKcxAeNjiP
18,382,68,128,750,uAheoCjatINbrVJffasu
8,81,501,44,483,tEaSFPAidCNUYUZtLTBA
267,219,2019,101,512,vPcedCCAberJhnzBgVxv
51,220,56,133,289,iWUooHoTVNFkTnsdpwhK
892,75,2634,60,328,iooFjvFwOsUBeiESayom
699,30,937,12,984,RNQUknrPXAQXwJLupJZo
104,481,214,362,628,hSSPMJFyqKXiPMgXPwNX
673,5,2316,2,64,JLJWsrgsXMlBalstJHXM
1657,464,2441,66,534,PdRrJrNQJHRarVbdHIqE
131,230,1358,163,345,RpiMlpLjdWxkRcsPfQhs
260,250,1398,190,657,OPuLYCvhmNLGJtffkcNc
623,124,1437,122,741,BxpCXATNRPpuuhIfKbjr
491,189,519,117,272,HxnYNwgdDwboBeDXtwvV
1375,34,2703,16,44,vhtPQfdvMcIPazfkCGiW
150,64,493,59,623,ruFWnkgjmPEEyjxPGYTM
4,175,13,61,286,qiqtaVWklEYIIBMgQqns
1,79,16,29,121,lBWKVLDRMKZPyvxCcrBA
72,442,2248,147,846,VWzwNQoUWryeHbowQRCT
124,480,687,343,968,DJDAFdMgsqadmLuwyudP
299,243,630,239,899,RljooCLhDlRjNKiltNrK
314,232,359,69,557,jttsqFRJpnXtGbUNDRKQ
2090,70,2801,0,799,TvQffISRNGkiRXgCUQwX
1158,93,1872,21,285,lhVJLXGkitccAuFZMgUM
516,129,844,75,179,IOycRZcqcGWoDyqelCmM
88,805,561,469,923,sfBFqcDhADeaQSMNoQYZ
379,253,2592,203,349,RAiiBeVrwVcsBjlBsVNi
36,40,795,1,64,lNKThQuklwISwUkTHNpu
1956,1,2020,0,2,QhRIsIOQAGcVagfdypTd
1340,163,2984,50,364,WoZliqczGqviBzqeAMKg
82,557,884,343,561,sNGpYgBdtaHxMuoDJgmq
1060,102,2569,100,214,lwXwItmMOvfnvUaGkzdr
532,620,2473,202,697,fHQGsPKicdogxVXVGGMV
1110,105,1767,10,767,qjAmvRKXMpKALblURjlH
1920,108,2762,29,110,BZNgPHHNPRajYOfFNjaZ
1978,22,2833,14,394,XrEPOTdtTMeJULXkkcvc
289,415,449,10,572,UDfRyHMXfrihKIYGbxWL
267,54,455,34,113,KzOxgQQXuETCfIRjsQZi
668,202,2778,103,214,iSlQvxjvQejVgRBjYWNU
800,310,1291,256,674,afXHrhicqPjkGAeEbojj
67,140,1285,71,180,uoREgWyyLCMdOKoUsIKY
1007,805,2468,643,911,yivUOqoJqwKLGOVMrnjz
5,97,359,9,415,rBSBkvurwRMxQnPDKXuj
21,472,2514,431,674,keBfAYkghZsmZODoRBFL
188,216,225,148,564,bYVKuPNnggVweCbRPLGd
142,420,170,154,615,sTrMyaZQvnnJgcrdjqTq
378,217,445,132,925,kPiRvAAZShviezuhRsIp
1009,13,1043,6,65,DACNyCLdPdbGLhtgjSHL
275,213,400,64,232,nAmZfXWiVcNmlZInKwWt
421,362,949,304,597,LpMTkvutuhnsJfVqZgEk
1801,16,2346,1,169,lerlFlBncPqvkofoBICq
234,524,509,502,713,jomNgLAMMUKuFHMMAYxf
1432,170,2435,6,194,atVFbuZeOGpGpdcodSSC
3,372,83,361,779,dsqxmVVksZnqsTdWqote
1621,11,1741,9,28,mqEOatALpvVEFnqxSxxE
60,63,1741,57,68,rSTViVOnScLWsUlWuOkK
1012,282,1784,63,921,NTYghyAQqwhNViPgvyXd
357,125,1357,68,430,TlNFlGcQYQPbQXABMDou
83,20,527,19,88,QRVVHqpQzWzsEpBixQWs
482,269,1165,29,666,PjbfOvkGOYZcfPoGxUbE
676,233,1314,190,351,KaRQqJjthkBOroVLynZd
425,661,1588,293,925,AuiRZoBVqqPGaBpefBGb
894,50,2456,18,98,eVejAXKriPkdJKYGKszE
1973,95,2231,2,619,YQFqzANiGcrylTUJZTtn
665,544,1526,399,901,MOqvGXDqRXUPhbYuUMNA
582,63,943,45,120,KWFTYXaXVfwuaYMYHLSR
771,62,1028,21,968,MMPTcdvLSLtGFVwPTBZy
1399,152,1917,7,295,pikFJdfADYXNYOvJbuoH
1172,277,2725,96,306,bciLYcVhBMhrZuyJvsfr
1309,83,2607,62,154,FDhkPFQCouEmwyYcYLqY
756,4,813,1,122,IvMhhCUswSEpnHgeueyr
1823,168,2925,155,955,mdIkSQiwjOXVXMvhMJeJ
2404,401,2941,264,813,FIIAEEvgtwyAjTHHLPJe
448,15,2037,12,20,dmlLFjdCWcdMmmzUuILP
1258,153,2898,21,496,NdmwFfRzEViHuQdVolNz
431,48,1610,17,186,SdpIWkSTjPQwACZyKEro
95,71,2044,30,188,ZiabFGvJMiEoCcFyFyvQ
526,578,1814,44,740,LNPZbBhhhrLACNhJnVro
930,43,2021,15,126,IwrcwQYBYvQzESAoyhHq
43,20,157,19,33,pJSiAuAVisczdsouaJBq
1284,27,2965,19,153,kgJbQPVtmMryPiLyHXyK
16,184,75,94,793,VDaDwbSrSYgLidqSlnQQ
1664,498,2205,389,513,UBGZUuxCowoNUCTXpNjP
807,181,2072,104,361,XqQhwzISwsXomzhCKVHk
31,395,2004,238,858,AdSTKFZRzPvOPUPoQXWW
1228,311,1247,209,666,nwcDiTUyjaxKjdKumUWf
303,55,1182,19,753,jyPWuiJgKBLaMIMKSkbk
111,192,188,68,536,hgoiiblsLpeURgOqfHqU
1614,42,1667,16,521,CuAcEbpxeAQuDJCQGvfH
532,238,990,72,553,ilDGfnCJdtpHyUtvkXUK
119,3,194,1,851,UvcYneerLzVAmTRMnoij
948,372,2665,2,467,zmgkKRuikrEgPQBXodOE
1204,774,1664,590,992,qHVWFbpoqbeIDjVplXgm
418,257,1041,55,544,uvNpuZFDjcmBTWmPEYzb
1871,5,2351,2,335,ZuONojWkLXQIsRdsECSS
329,419,2210,55,664,pHbwRkxmILvNyevkiSsY
12,165,2956,2,220,IGrjnaiVvYwayqjXzdFi
1042,672,1547,82,737,orMlucFNVWJAfAfCTRSB
601,160,867,78,943,GUBTOJeERZpOwUfiWJZw
464,338,1604,336,617,OMNgZHWIpqTDdyjMNtIn
262,86,579,50,202,XmIVBDMETUBwdQXaNroX
260,386,2333,54,806,ryMovgjqrSpswKCLiUPg
1512,28,2186,12,188,uIPmByridwlhGRMofCZq
1134,66,1778,48,86,RDsgDSfUTCnngfJokeDt
159,37,391,1,232,PIETRgxkuhhgCkmfHAZl
322,19,1076,15,205,cbhgPpTXrgBkUotwIfRi
539,143,836,66,153,lSxiURODilwYeiRoRHwF
1054,111,2710,12,144,jvVBYZBUHngAVsSlBgfo
1466,29,1921,9,713,vXkYPoFXGZYZdiDRSpVk
658,78,2155,23,110,SEbEjXFMCxzxWbVoqCqK
1545,329,2276,12,477,IURmfayErSGIIHEokUjw
693,30,1185,6,125,JmjqoemrKPLAIzlAbTTF
528,7,2322,2,17,kYdCUInSMIHRDxEXntJF
714,119,728,3,160,fhQrBfazbsRrwzmskkUN
1107,19,2244,11,48,ikxVgZmROQEupPSstgTn
250,368,781,279,496,hvGYjFKkhELWdzaTLKxc
1243,70,1385,57,347,fyUPfoooUEMPHBdCUFmT
2709,154,2837,59,333,jvsOvgrcnxqJPZPEJNig
82,139,92,29,483,YxGAMbeOSymAWzgUOaiA
339,275,2462,11,320,PkSTUNYsyeYbbCwCZLZv
1438,97,2860,3,652,KrGFodjrWgbjLMwYVZco
49,78,261,73,84,JhccxfZXgLAUORsAaxvg
71,32,162,23,242,PdxJqmjpmopIvQsNTJwK
279,107,322,92,316,NFLUwvwOIvMUIBnstBMg
294,27,737,21,806,OOZVGawOUoKhLfAYqNaI
571,348,615,153,497,BbQvsVgANdcGFiMFVqGq
1245,111,2193,96,141,EnBglzzZfevdAqjFlsMs
1854,37,2895,26,530,zEjoutouooIBPNRRcyta
76,49,738,30,413,sJWVDCsjpYFaBTlNWjMz
870,577,1044,274,680,WKrcHEavKPIdqvwyFHmy
266,192,297,12,833,GbJtzNXCUldlOwLbanDX
371,36,785,19,159,GDrZGQTzpaxqUZkARzVk
619,130,737,18,387,FSdwDxTZoIdrHUeCpMGt
401,923,2216,782,995,kveslLEVeegXtllIIcHA
