user_name,cmv_comments,cmv_subs_commented_on
56,594,MwrAYGDovQthXKwxRncD
174,514,mEAZvQViRPwZOeyJHPjf
396,683,inyGfKilGcvHPzilLOdg
460,694,NxnobkXbUMIPQvLyyZiR
45,273,iNETFxNcgffImNUormEp
395,592,OBoZwGfilBbekQRkjKhW
70,165,KGYiOkGVLGCbUdMiCcpr
16,377,OqdvUzVfbSNEjfQeyEfd
31,43,leYwpuLWQlDwFaIqlcox
93,170,ImInAtbsAKRXwoFynkEF
196,387,dqRNAkoddDUkpSzhBhqP
656,982,nZRFBluLsyJkOLrfLVAi
315,905,BwbITzSEvqVTAPcMuxbm
63,491,LZklrRuFMhncosGnsqNh
158,417,LnxRNMhAqVRYgoGEdiPY
62,535,HbJYMpTLCStPQVDQiOwu
240,361,XXgZGrweLNIarkWisHAC
307,681,fcjCPJHuiUzedyFZCaRP
62,625,mDRtUaJKgHCSPdxfkNQe
139,930,amsKkcFapyYHtidoHEmo
527,739,ehHybFbChXshPbfOWhKM
62,137,swrImAPnEIkYjefFcYZw
848,969,jJOMvpUGxoQrQlhuuTwm
162,252,UWQVmARhdiPXAsynyynT
410,660,vHdcZGlDWPBIxcdRJyyA
157,953,hBNVzjHxYgQtRKZASmYV
257,620,apSUqsGfKWWQkMWIMkBs
403,821,QzpcgJEsgzoxyyHopdFE
431,632,NTtNbcBcmOmjbmmmoATL
193,376,lAkxjQXJSdYlvsjRJPmJ
157,160,sJIyHPpIxzoGKvLNeBOQ
0,1,hXQcLETQTxoLVnQZwExM
628,838,ZmJOZNmoeGsHnAxWxGuD
40,298,UTuObMjKSLTtbtACybBw
177,196,onPNjIfBUxyQVyOUeGLE
304,364,sWMgPBPXnmCYARUzBANP
277,678,oxTVTDMogIVlxxfFTJdA
59,548,cACSPlKYgAVgpgHIgitJ
567,669,iwIHpcmvPhkmanscQzVR
190,927,NnesPgrhaxGUilOyAfih
238,394,ysDgyPUDiTqCKAqSsaYr
324,943,QdMKvgguvdSCkcgLOWqu
121,351,ZxTymdhavbGLfWDOMtgE
151,172,tHTAAozqAYGunruetOFw
17,302,aWMhAMkDZAqWVJRmiGgr
474,859,ecaiZHephXtsDGQgucMV
49,701,eSAelbLKQlWAPAmJknhW
349,714,OtnxUVabBIKDLajJLHQT
189,368,LMzfNAsWbbgGitrgXAcG
12,131,rbEDtpVMRQOwWMlhvMKW
37,44,FuFTTypkZaXhHBoBxlOh
745,807,IwXzesmaZOswCfvkLVCP
182,506,bUoQsfDYCAaGKZOiRyPW
34,85,xaikZIzwfhGXJVhWgWBF
419,493,agJhayKtqmHIjKnuaQIs
83,414,BNhyIRrQeKnDjLbaBosM
505,831,qVBJUadnKGumTmQhlXcF
649,890,vrfXKjjDQUKKMWAYvcZW
141,373,NgUfbmtiWqZdmLwCowyq
137,229,VWYLBYelHFwQHVxffXkh
357,446,QptSSqVsnNAIwewweceF
74,149,FibjNaZBCdhQGGbxPuJi
318,694,haclQDTJRVitYEtlzVEM
557,690,fiLAnQwaFZzzojDHbrxm
132,683,qXvnTnrVEXYxRVRJFmgx
585,839,kaWHeFvYXRxQqStXlJEa
154,715,GalUKrIkESTuLwHPiCJG
144,532,wKmPOvIKjiVNUqJyRQfk
22,140,yKoazMprvBiBilstYFKf
126,381,AnSOmhHwcYJeYjxRgxFo
418,635,fteQLsrMDAWqwluRgTxk
78,576,clpsRorxxWWEsftUjQZV
34,121,KsCFUYpffbqSUiTwNvHX
211,404,EynijNQcqUMXIqtwdZmE
193,326,YPvKFlKUcbSVtkNqeBuh
66,426,WXDMagQywdwXslKbzwRh
307,516,ufwzUZjjXICjegpZreAa
238,436,PLDZIBcDPoutoZNZJXiP
509,574,frPYaWxeAenQVDvBFlCV
7,210,wyHWdEsKKtBQmOKghIIP
817,981,woTPxtvlVnXEdlbJClRw
227,898,OlPNxFOqxSKVVAtteHAI
341,872,WMrtmXdEnRrZSUVyyThk
166,306,QTTJDuORhZrrXhcGLupP
55,233,ssrEfIIVZUsixrDVUucS
130,591,qatiDNRYOnvtEQvfCCng
425,543,XNhfZOGlPFyHPICIDLNi
139,163,gznrVmNAItmbPYsLpJph
1,5,sfqmTgUlhZaGmcKYGzXL
382,577,fidrhSphJsjpuntesLmu
319,708,QjTBNDfhxJhwVcknUWNO
334,789,RapjkFUWgefXqmUDRRlh
41,178,UURLnthEHkskOeZXRUwR
217,340,ALWYIJpnpequDzUylLFG
146,881,OmPkWqiiblsaYQxeBgbt
45,278,FDGSUpwmBpjglEnXvsie
254,393,JwJQZtAhxLDdSLqvRfBF
233,563,SUVACxuZqCXBMjgkdGEA
95,268,aQvjroLRiWPLOgfNdYBR
471,736,btCFOJxenJkQHpOUJiGp
91,159,FuBwUvahLjxSTPAwZEMv
134,187,ceHseCIwzudPUDYjzoOJ
759,899,WQfcBdfDJWztTAjMdLmX
726,757,lEjXIkxMTNOpjbpRKITp
190,636,MJxBgQCSvophTQyfmjDp
717,760,tbGsbqbsFmeGwQKnNrwI
173,953,vifAjgDKDoSAWUbKKheh
11,81,DlgYbjsXhQkDnnMBhCex
140,167,TadfggJRFSIdNvFLKcGH
444,878,OZpfqedWdcarIRzYabUf
13,45,chyabkBCizoMjhAiRQGw
284,447,olvxqYnUvDSZKbUgOxDS
559,987,TbYSeYpFSpuTexBcwViN
8,176,LHLgLtzPxmezyGptOZkY
178,300,vKNQVYjHBTSlwIDkfORc
479,955,hymoPRgJBpjPGjfsOtwz
5,8,ajfKSvLoqVLdVTGXTjIY
294,437,mVXLAhTAfypHCJufGRLI
217,255,jeVGXunKkgAKfqtZjphb
33,49,qKlYjKOaADlhiCnePbZM
75,114,CwJWJvJrYXqAaBihjfuo
196,525,oOiXyIuMWhtVQSEuUeHL
424,538,oEWacKktoURjaGSUDWIm
48,124,uuEbBuuOelfgiTPPqtAP
20,32,AphgxTAjBdWinEeZEbSN
173,189,tlNCPUvihgjCKRtqiNaa
66,573,MusfHcaJdtHWNFbczEKH
53,64,AUblSDcWVGlcTgtWVyHO
79,336,NwyxQfcacZgDpNJQZvjh
421,854,IFlIShjSJhQPDPagGZxh
360,652,JFaUezQYZLDRgFltCEVQ
10,209,cKfQOWmEQuqFSPfJWxSa
687,706,yOYwnmGqMrUxljloGimU
59,154,nRnsuCDTaUVmnfCUQQfj
28,49,PCbtywwLxUHtWHCiIpxT
407,416,krWoZUwqILNHKObJTuoy
519,586,YbYOlJhoxMnwEUlUBxpo
463,899,LLDhrpfHIkkOeOfKPKKk
278,902,qhPgEplKttdXYLjgowgz
263,374,IvLCHLfJQWrafLUVXeEb
122,236,jxBkUyqzlRJpPgoctxhV
286,537,JjOPipqQYZjQjoFPyLuw
55,93,QRrYdoZtrvwrIEUGLaTm
2,7,lHlcRbkbHyEBbZpJCvJA
81,315,yrydqXwNfVcVRziOPFNA
16,27,IWvGRcHQsldRmriHPgci
35,59,oVNGkoxZFPBDqpkxuqcs
185,484,gzqeVcQTQAIbsvqUGwlo
40,312,JhTiwudDOYCsshpCXLiV
36,598,FbznfDEotqisRPcWAKel
73,424,vsZvvdxZkjlVCAZegzmS
10,438,oRllZjeCYjPpDeaDUfon
612,806,WnynoQtsdGIHtFacVPev
770,997,GTowiJxVCGjHAuoxGTmh
287,923,tkzLCnxvVKDpxHvlfjUM
743,875,FIykpBjUFOXmeIGTYBra
171,679,tOBkKgGwnHZvUvDTnBgD
18,47,xJEycZKNlcmsceRsOlZS
455,567,ZFpuSlCqkKqQxzXGgmox
42,224,oEXpczyDifmiFlePnOiJ
88,280,UiVChnARVDvaclXSbGcB
641,911,APvCjdkfmeEbPLMaluuq
149,290,DSeABifucgcfUfYGCiGN
148,289,QQJtKMsRDgGXebxiUuAr
1,3,vFgeBbMebQtjcXsHPHaR
581,890,pEbCTwreDeEriZAzHkOE
154,383,YBmWGjyEmYtQfhTCRzaR
206,257,uHgOAVfLqaxZBPXQuywC
667,882,FnGurDGoXkeIEgsWKtxr
71,308,zOvkTSBpBpRlrLINOHak
651,661,IoreXTbcAHfmXVLSVmQh
243,839,HgKHWylhDJmmSuzPTDVo
36,101,xpWKKBDKaAnDxleNQJxl
191,493,JEixJjaUxMpImudnziCb
12,126,ZGgHvWYTUDtfpHPaAILN
524,957,rwGiiKlHPThiITbQDLbw
8,12,YDdobNIbBJpenksGIgQZ
108,129,vVruWXnzkXdECOyhuUoD
281,351,HEgEmmfNSlMoFqaOXufE
605,924,rbjezSrMpLiYktAVhJoy
915,918,jFzgBphNOSgJoDtFhGkL
1,3,pjfBSjnGcesDnaftyXgS
465,753,ANVMpFPmlfRqtzluhMrp
127,287,gprHRuWbSSGWZmBZvJZN
435,717,abxUxHTbrUkwzHaylxaa
416,581,PYADlegGBXpCivdNgxZG
332,470,bfatHNlzLebSIcQLZydc
766,849,BdMGffMnoAxiGFonrxKG
204,301,MIjZtbebwqZbOYaTRDIF
508,524,mxqbWKgEjforiBabiKcK
124,126,DcaQOyyEHlEHYJqKIbsa
455,696,megfOVDVdxAimwFBAjPw
18,142,zUHClphDCcKycYeBfZtB
131,295,nrNUKSmNgybyrVFptSFo
305,708,DueCPGxvAxXPbmxKJySb
373,386,JrmGsVymNcJzBrkMdCJq
456,493,BBQONHNjyiIOPhZnllDa
364,565,jrFkZnHoCVoEqLFxCfhx
8,43,JvSpszIhGhTFHgLYTEbh
883,965,wLTwOJgEjLOvzormpSOa
358,440,qKmTOaBLQmbFPsHBPcUk
177,337,YGGwKDuLqSMoeUYGLIuD
530,952,dVkpbmCxyWcQwCExyqsl
368,865,ZehHnqlOmPSvWEqKVFGg
77,437,giWFnyebFBlLSJDIenTe
332,726,LaznWEcZqhMmgctooOKl
3,77,PzeYDOHOvJybzvaFEaGa
99,110,QrnPengtGBmyXxYupidy
377,425,tpvavNxtggHPJKvIkrha
21,346,scmXmbCMDtXMQxtHsQpa
340,387,YBDcpfLSJNSHfZKGXAQI
588,915,etWvaxqAvQLcUoSeDqXz
325,471,whgAKOrKqTkGLpbHwucB
36,137,hoGFPbNoKQLLjhzvYOOb
308,565,ZGSdmCevGAlsFPjAZaeC
55,250,dyIEZlEhpaMSiLiLMVty
711,724,WhYTtkVwBHruUELYMfca
685,995,XdOsikAitPYrVChqyJSi
9,340,nSuwwGBneSlTMbLkvwLv
447,615,hGBKoXEcSrGaIVQbnoHB
670,914,xFFXkRcQeGRBpUfllByB
24,56,ItGwyuJRyBzDiItDAcaU
113,159,MkXQuPhTDiNeznTowPuE
176,669,gByrYbbYZFOGqsQLNPra
33,97,AJWOnQrcMHMHwZQzescf
0,234,VYAKisvIRmAnFPyFeXEB
136,147,YcEWjTyTlWYjRkHLhUdx
150,519,tfgxTjFjhzQJbnAQWNCp
382,605,ydBYBiyWrivsfObqqTmZ
247,295,awBGLGsZckdvUKlRXFWy
29,137,GTeZVZBHPiwDDUYVUIGh
181,568,LdaJXXxzvnxXqzpqWAhW
193,721,ncNaxTuRzWrtcfOHLeVe
179,674,eChaFWQApzMCMBbGAQEj
244,885,ShdRMKydkAVjwyEagMvF
208,301,BZoiveiPCKbGRlQNZUjU
41,194,rxWmAFGQsydnDnixSqFs
113,224,cHOTHfAQfKktSbpNrryn
375,934,petqQzGBwARbBnrXnHPs
106,478,OnhiPMsiKHXdVMxzQZFu
45,525,tpTgxZuQvcbFZLNmDCaH
101,155,hNDKltRUJgSVdYHCJyIW
15,273,dLgqabxrUYKVrfDExtmL
86,238,gsWQWvBIQSVyqQDDGkqb
297,940,pVGtuCKxRtbgzjhtvdKp
594,861,rRiHQLSoLbdyabzswUYi
25,115,eOeGdcPChyqarfnJooZT
33,859,sBTLkMmrgsSzDMdJryus
82,498,JOarweZBhvpPhKTIcIVN
214,912,vQIuxCufnGKytzwrUxOi
399,689,DHtndkjAxqUNDbDvZrPG
2,13,nuzuzQtZZqFuthCSWkun
193,616,IAoNzBygGLODQZmsjJcu
197,797,nmZmewbBDNrPXBbDcMPp
326,721,fnvFVlKxfhmsxtltEHio
416,515,LUUDWHvkzhoJpLKMERWV
481,708,BRwJloYAfGZwHorGcZXo
367,415,LohMCbUNYMrxplVIlCTt
189,451,MSLeqleXhUsUJBhPcAEA
290,794,INOJtTORTVWRjlBbknDp
92,343,KxWjLNlReNwOBDBDNxwh
218,352,RCINsNPnfQhUkhybrQAO
442,917,tXzfWxUujMtrSSABKOYb
206,644,odMuejZEMyTQYljCcYwP
451,959,ROYuSnmeRarcbVsiswFl
193,865,HFOELnkZnXtluRRTtHqq
196,294,tUmEWydHzJQRxUDuHrOc
60,180,xfSNBotMZsrHLQLbEuxd
13,165,nuKdSFQcFTAqdkhCPnMM
171,312,duAomCYjJLAwEEBVfEfc
92,123,eCagcOzHlhoLJEYPcQXW
171,672,swYngZgDxhdroiAEdqTB
656,748,WaCkkhPfrlgyasjmYtHX
509,592,CmUMyBMtHFdkFCHeryZv
149,151,NchYficWNmFjkWiEdrbu
370,953,cMTTtVWUkaqfVyUTqbUA
61,96,EmjAcfgoLHkUNiKDObJu
7,61,FlAUHnxqDzLWNfbxjbjg
233,914,nDSJHnvenCwdVxyQIhmj
134,923,YcBNKHwvzKRlquJLOPCb
416,430,nOPgQeXtxFudImIKcxfU
293,756,xoPDHnNuYpsygvwpGyvJ
432,436,hWKgWPmrkRTAvVieSXxe
761,868,ZVvEHMPXtihpRswXURKQ
49,270,RYVROsQLVbuzBYjcZCny
227,277,vWlTGblpfPcEyFgAFoTl
201,382,rzXXePbidTXJLViZzktN
573,848,QgAHoefAiHKYzGjNHJvY
590,766,AoHImMdiqUBtvcabvtEC
235,582,ffEMnSmHQvAbjAkbPxKi
28,128,kuNbxqSrihPXqnfxGtsT
313,834,SrNxnvhnxMyDQRxTRaoD
54,365,MQtCsMBJjVhNBhTabrxp
119,404,kXNzxHRoIbTkodqwPxEI
473,812,azSpJpLStKEHLcagqwOK
336,863,WFIXCIzXWALunEMrPRLx
227,614,bUhkBoQSojqyHcaMevHe
320,546,NcvMeoMKSQMtzkiAzvkY
256,310,ARAaOMVKEPntYTzMJuOA
496,668,FkislVYCHCjkkosHzuMa
182,241,cxhxCgqFFrPrUdoMUDPJ
216,699,iZoOXdAbhxciNHTwjZCH
380,515,drvkQBiLbitfsnlHPnLl
0,7,cTgKVYCrtqhBwlcOvvnH
163,363,FyIhOJGNlitNlKJcQAQf
56,625,pHSopHlrrkSIZHfzNeqn
351,525,vBNhjfRrxylPCjaYiLUl
464,638,OjVDBbPtZqGXumoDihep
453,510,MHwAXFMzrYsVUUXHMPvz
287,545,AFqJKKjmyIMvvypcgInA
288,400,reYsYdvljabJZQqMrAkz
11,440,XjNYRwTgWHfbGEEsOPgc
138,269,AixmUjvBOxEMXwLrygEU
16,396,fbLmfldlyioZvrWqTJom
333,497,VjpegYMoSCsFoAWrpAAc
21,80,qcoREnhZbslQMOnMSdCu
867,897,PebhZEuZdJienLteRboN
18,162,GxXQkseLxhVCCeWpmtrB
108,192,frjHrbhDqiPtVIcLuihh
769,946,FTMOXiiAbvtOucJEzukr
11,902,UOBWRpuHjwEoLSUIarRY
611,764,gfAkmtEFseFGFLqjbygZ
100,117,IUwrvlDAGbxcjcpOMKxS
510,523,THUNhKmTewVRnHzwLmIu
11,555,DfAIPxMvMKHQAPVflNXA
118,208,VuWaZlgGqKwecRwTatEX
238,779,UyPtUbESACctHkPNtdQp
459,469,jWQPxVlBxSQNjUUwSgmj
193,734,TFzzepFvMlzBOIIRuSHR
287,932,WhmhJFsbCbplCwGJoiwZ
753,913,rCQazcwyJcuSBJOkRbac
521,677,ZGkqzbdNZKkqHHkSoCEd
148,153,tFrRfGTkGycZHzqLgTAQ
461,610,dNysZbTHRPfhEUzuHRdp
4,6,SiactEBnaJzgliiyGJNP
231,504,gxMOuyeUksHvAkTnoSiT
16,29,XqIRDaFehnvIAUodKvba
130,208,YVkCvfusyQPsHGUqiKKw
262,743,ueqWgKRsFFnrIgOKHcYQ
149,455,gmoLUcoFcjucDiLfmNXe
79,592,lieaSCBoSNCGxBSrchbW
433,923,akmvroIaWbVpwcKynEer
82,227,RvELMGPHZBlwGeZvjPRM
60,120,bDUhMbKNZSXgGIksxsOg
38,174,aDRYKevkuGtNHXiqLGBC
174,273,lrBfTbiINcdROXPOkSHW
52,237,cDhmlQESDDGaZLpgNVuH
19,159,ebCBAVEQNVXhWztiFgHm
558,978,aGSPYewtyRMPVCMDaTcq
755,932,xqCBGXHzrvvpNxZGiHDY
613,767,rvcmlRzzzyXBcKHyCFlO
259,439,ZnCVhMazQuLmQpInARDD
518,682,GKzZBXVtRXIKCHxWyEZb
295,523,QdiPFbRXiPhwuNOLPrFm
169,265,ahLGfoiEJSpMhLHOuRrB
441,850,OkTciFuQJcMxJjQWfiCt
596,653,ReZgoICAkRsjuBOBGMEC
157,411,vfFFfKERDrvrHTHtYpbf
613,904,hNLzStakTFrQfKMbbtgj
106,543,xZMSMwnnbFZadTLDaSkR
943,980,NVrfKGjxfHWHZPofPgch
2,15,XFTNGmoWmqZKATXQpMDu
91,144,YikKPKdGEevElJISMCxM
447,630,voptWkMpbzCAhHIwbzRw
163,384,LOJPQCqkSOIhlDFyJJkK
90,439,EXGtALVYivpItGAgaEjF
145,217,ljglrQVYCGiJsLTdDVCX
281,763,sSJchWbumbZJWaZgkmMt
81,946,dLcPsqwCPlAcoRWIlXIx
147,359,aOJAjQzmvEIwqDPybeyM
93,382,frlJjAzMvxEeXdFXwPOH
628,732,PrHfIAhyLjjCrLjWbsAE
163,248,yAIkbZeJviTWXJVujawd
97,265,kZiKsRDUamChYnnEOZsc
762,905,NlYphNpWTNUPZXUAgfbO
871,947,ahqhkpumdKJIqDfAfMOS
5,961,azIvBPOtRAONndyLutRz
95,488,zyKLFPUyryGTSUDIwXYA
158,395,xtNWfEqmHSldiopaPbWK
52,217,vgciyevVZIGjeQiFgSfY
260,617,LDycXdUTUIlhhBqxFXZH
352,767,gNXsKcceZUtQYcGjDoXB
122,306,piCFSQvGCpCezSitNPsD
141,633,riYpxbhYuViTAlUtlolA
40,66,evbbiVLibbvEFoZuZVpH
755,789,aIamzXzaBSiImcNMpeBj
272,524,dzdaJcVqkbMDjcAdwuUF
27,507,USBMTYcoybkoRoxfzRLX
562,697,VSqAtJzMBWRSvqIddOrS
100,350,tyWBhOfXeOQEZKRNtxAz
49,113,YlrkptpbQxMDLVHHiBUD
9,28,LxnAknuBJVcWwcAlirMz
811,833,lvYdnpZPNxOJfsceDCeS
330,506,LPNBNPEmZNzIZUnyuuwx
48,88,ACMavTTJuIZNLCZdbyNp
82,240,tlZIXGtnuRympeGoJybj
670,929,oeSperCYwWztURskOdfg
254,383,NeKiyTxjSWnQsPFjSCLu
27,348,HjpfdyQgjPfFfrkPwKDh
237,329,CsfgPDEQNYmrOnyTZVws
22,50,cSNgTuIaUvkIthdyylds
846,944,dNAOYnxfhxANWhgyIjba
302,861,ZmDxArhksOQxlwlWXpaW
521,912,mHTSppqchRhboApScmaE
88,472,jEprPczZqgrBWGohlSvm
300,432,nFREKZxYZxHkZIRfbfyl
94,260,xWCVEIUnrikkKgjgaeEN
218,289,IcQvvJmoRuGQxrxGuNrw
825,892,ChOjjGUeNtWyOrzDTrvC
81,402,tIZgrvzChckMOvxKklND
366,410,mQfsPVBSYMLVVJUVfVxd
243,992,ZGExzgLjpREwSPzZpiLv
364,409,YsiSOwyhgILsmFvvgiby
87,311,rdUXXXzfhkebYIeFdvLZ
270,429,gwWUbUQWBTPIbwENnSjs
80,495,XgGdczelyYcgeosrsStf
96,966,wzCWXPXZUJjenlDwANDO
195,504,fXWmIhNxKHSiLOkAwYTY
335,389,SamcvDOVJFPlTTbsQUwE
426,460,aPBayeIfmydxddJbxeQX
23,101,eYEfqGkfjmCabTGYXYGS
122,748,OlvsWyJVHtAyiVdDPloC
326,473,iaLUJmJoIlpLwANgzwye
358,443,SjQakHmYbUJdaEnNUgpK
42,759,IBXAJSumYfSbtxvdqnlo
0,1,HntgEsDYTJqsCFYSdhnt
476,887,YCjLiCtZttRzgKbjjYzC
8,403,RUOdkIonPLFdBeJKIlbX
168,506,MPSVpMZKofwFasstNIEh
110,548,UquIhjZdBBZSgrKJEmFr
126,472,vuwlWjjCQpONLDshCddP
213,345,DhPuyaBVeXPWNbQxMXhh
44,636,ZXGTeNNsaGmTVFOhJBlI
317,597,miPhCqpiPWqTTdtNISka
218,605,ZEiAQqrmOKcWVwIwkqYF
31,430,VyCFkseeKuZmdOsVjLYF
330,458,igzFHnLEzMjSgEpdhIKU
115,455,LfpvcWjmEpdBvLWbjPrS
444,618,TrcBbfVHoysumgrGoSRm
46,208,UhtqmFHpMFQQhPFgtzcZ
240,517,TGHHVoBohqsZnjtNzFFE
136,351,KGhouylJZtLrdAWyveOG
81,226,PFqHnoiSXNBRJimbHEdU
546,839,VmKFZvWOTjeQPKoiaLWT
246,905,OUKinmclSmImqCckRmZj
31,248,ILwgdoaebJVZkpehAEMl
49,98,eyZyJIEthAqBbzlFvZBY
451,988,CCQTMZjioFLYuAWBfsyr
113,145,lafsqcKEJfMEaCwXpOvC
312,479,pzcfuScCbKDwTewoObMe
586,633,hsRVLfBamiTDUFWrVsNH
217,264,iwaAolcbLVVyQwlzOATB
385,409,usNIjAbMLaINxVKykzCf
104,515,rVdhbimcyOXJjwawVdvv
579,801,tAildjAjDRWgMkaTjOig
120,971,KZfjbNQmLEFVOkgDdpqm
21,27,twZQotYtEGGQHDQZNwbs
167,528,sejlbgtcNACjlPMLzCIj
129,502,joGftkjQNPoqJLfdWoZM
558,705,aVnObbqpCeEYaDrkYCkI
223,469,aWWlEvwikCsCnGfgoiAB
55,118,yJPrVRMGHbqSSKqvTRmB
685,909,DOiVwVHsYRIfpfRkINdD
556,986,LhrssduPEyjxQLIpROwH
745,768,nnBACsYrQWwBLoMJUHtH
362,430,oUJoTpLmyGHhvvVPQlOV
19,25,TVobOBzULQkbyZGorQKD
206,530,pjnMwPPbNnLcOLnuBtTg
617,700,CjIZDVNMiAQPiFPtVoUt
88,199,OpUNCwSTDCsISrLoOPjs
108,239,LsqRHrJrBOPiekoDWzfr
14,211,ylGqyyYsnxuftTOVwfIi
315,694,YwMKQWilIzxcwUqmAWZB
223,475,eQUPmYaKSBhkZVWQSMrA
217,495,GFzsuCfrlhMotrdaOycw
387,954,rBJSOexyGAgGfqSvEedR
352,971,COGnREgBAntkeFjkqQRK
3,27,FSbbWlrBkGimmqHOiVxX
140,159,gmjZAAotZzHVuBSWiGKS
72,335,dxbzqgMseTRABSEVwcjh
222,525,dicFYLJHzuqAkcfiwKMX
224,482,oLVoTTkuuRzfAhreyNXI
6,11,abxYhGnYDuLVYNcQgJPX
0,92,BYnNJjBfgAeQXGtVtmup
336,625,gKfDGiSsFBZHJLbwZUWr
354,451,WsDkaGzaolwaAHiJJtsW
39,593,ZntrsPqwDitHMMNSNUmb
605,750,BUCWvBQBDfHMOKwsQXNK
31,93,YIcJuATDXPbCgEksirmk
34,345,DyYVVgRrjcRTRucqkQwN
9,288,qRRqjBNpPrpkkjEQQECK
173,289,zleFtpJhunpefEvpuFQA
128,787,LwWNMIDytpXwBTamSrQm
79,91,XCrNVoqEALzXbQbfWTWF
352,781,IXnTNUcPPpuPjGXUPqBu
22,23,GnvYdaWKXVizdhsplkGu
8,26,kOFjVRrzFeFvFZrUsnzT
718,770,zgAaoDTlApUUZgJrHrxR
494,927,QfnCIZTmyOLvHWNCAwBT
20,329,eIiTbphWJYkHpBnUXJMO
691,850,biNcqjIBxycfnnvHDeFX
217,322,dVEYJFXUchPGhUhprwxJ
5,13,vvbTSsIQsjVZGKEpGDll
187,337,zpiHOcyZRQBrOmLruPBv
634,961,ljFABYQBeAAGEiVXOEfE
58,171,EeWYzVoSgNVdhETiHXeF
227,629,SDvDoXqreIwolYYjGPDL
715,728,oiSytOvBriAVpMQbghBy
183,196,KXLsqHtEhEkbziUTrMQt
82,420,JuvzCLkHhmiuKAYTbkXo
91,911,XeonBVsdOCYtypXIWfNj
81,884,mxpCtzASGlZhWoimvQtj
383,413,CZOhEUuzfAgefeSYkdTL
406,664,cMpgGtfauxRsxpMBvsaP
561,889,UYzDQTthrzqmIvHEmsIW
16,37,fsMjGMVDcOIQsHpLKbYf
220,228,VgcVpsfLodKDNDKZbnXH
501,909,kovleNatjbNAmyoUwnAm
417,691,xtYXlhZPzzbKkwJOsfTz
139,192,rhneVbfRHLGUsjTHYwUA
221,333,eOHDtEtOCdaDTxDOLYxE
598,674,PKtPXKQAHihpUmfYDfjT
80,171,fvxrDQbJIUbZTXcVcPVV
416,646,lQbzQICtFHsbuyUSsvkl
676,728,jueWQhKhZhyfoAEVufFc
42,49,gkDmqHcyJovHVufVpVlJ
681,950,iLkZuyolGIHDamhglspS
79,206,PgASWnmaHvgcaUWOcvDP
190,605,kRMuoWedDvtDtxuemEMU
52,714,RQDrsoYHDRhPUciApCyX
390,490,THPmQXCMHhIdrILXQlqD
126,669,YrudePpmThpAJnfhSMdA
447,965,vxPQjWssBxasaYZGPGbd
135,635,cxXhiqesbMavUKiyAhow
292,894,IwDAMncPiCkeHVyUurkq
643,981,eQwgdxEqBmpzjJnjomKt
335,444,DiDWHbOTKmXUCZqZLyPV
103,191,mpCjgQmlSSZFZIgqBcuO
178,504,hlhQsdzwiNkGepvrdBvG
133,489,MHAcTUNvfgUBviTPYREI
8,13,twKztmSKrgpWFzvEonnp
29,58,rsQCGXsiGxGsKtEKCfGg
9,34,yEhsgRnDERnjbvHHUVny
266,738,DInbGpaZSrgqxHTWqEny
44,134,aDuTYatZQGTUsKWPTjWT
719,886,gsWgbcafqDvqIiJSKoQJ
193,675,iLULWYnAStsVZAuNbYju
116,269,oJmtlaDCeEaRhWeEQaVT
192,579,utCXVuOhYaFcfUVvXztO
16,46,yDXjsHFlCTzxuHmlpqOm
36,113,zGZVlnFlirTeZOcfHIFI
24,190,gDVSmJtKLTkVFHzPwfDA
66,202,bxlBTYeSwTkNhIcBSkNT
171,715,lzxEMNcfHjjJBiPqgYGY
252,349,EDpRINYIBZlotWcSlbwH
374,766,zEuqiRTaXttQVxrOkzsM
74,179,XgAtDrqjHaJGtrWbzZZr
534,586,DodAQMHSLjBwZfZoWtXz
362,675,nMpBAfoCoyDRKGnmeURX
199,770,zCAMDDkNcNdfnNnToIMN
297,387,BrWcxSmoiwgsCisjYsyW
151,159,GAxPZUuMAJxJUFoPtkNg
32,423,XeBsoMRvSyyKELENBHcr
234,332,EngSvbddNsBGhIXBqSqO
686,822,eQnEMWnNVFAjQkKLcJBz
39,481,gqUZXBxhvuFNIIUoUgxx
23,107,KLacRHRCxBAJiPTXceJn
64,83,mbJCtSRsfjRoYtNNrzzH
205,960,BdXXTojxLEaZCGcHJrFU
163,186,FfxjeJhdrgGANhuRboWE
830,885,QEYvAUOqbuYAjlxMppxv
48,477,MxRRTBdrwVUavkqscBxw
183,224,yDHngWYZwjqxyEMBcMUV
0,83,UTaeHJAnnCEaTXtJSQKJ
91,619,tTSxWCGAGNWSOTHNjjgH
87,109,tLEyvhXRjZOjbOcGdpEQ
654,959,loEVCmSPFZFFErvJCJxo
86,598,NLjpHsclcJtsRVfFFqPv
562,743,bTAMiNLoJfVUcmZnhGMB
200,300,QQaPhNBClhDlaulXgCcF
181,375,ahyfiqijdFQPYYoNYQJV
77,101,nDYnATDdRZlAdQUCosuy
160,179,oTkLrnyHMZikNJkFjuvy
3,829,byMunouuDoextBZUgNRv
556,642,sVuxaUfldBprTKZPBFha
338,674,YlNYXWJrJnVXSTWDvcYP
9,30,mXdxxIeErjZsMnucbtPt
603,872,wRXtdfweMUsggcjVYqHG
357,687,OFbLACgaQafmQJgGZcky
10,547,okzynkwFIuqxyxsnfEUC
608,992,UHPqLfDcOAtpGjeNxLJG
671,882,idHaMeaXCHzFQATxTHeN
